RICSService	RICSDate	DatasetName	DatasetID	ILModel	ILTopic	ILTable	ErrorID	ErrorCategory	ErrorCount	BFSNr	Kt	ErrorDescription	RICSProfile	ErrorX	ErrorY
MOCHECKSO	20200715	249200.itf	1C05BAE8C63BCCDB51947BE31B2EDE06	DM01AVSO24LV95	Kantonsgrenzen	Kantonsgrenzabschnitt	CH130101	warning	1	2492	SO	Punkt ist kein Knickpunkt der Kantonsgrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2641150.814	1254552.958
MOCHECKSO	20200715	249200.itf	1C05BAE8C63BCCDB51947BE31B2EDE06	DM01AVSO24LV95	Kantonsgrenzen	Kantonsgrenzabschnitt	CH130101	warning	1	2492	SO	Punkt ist kein Knickpunkt der Kantonsgrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2640985.623	1255182.459
MOCHECKSO	20200715	249200.itf	1C05BAE8C63BCCDB51947BE31B2EDE06	DM01AVSO24LV95	Kantonsgrenzen	Kantonsgrenzabschnitt	CH130101	warning	1	2492	SO	Punkt ist kein Knickpunkt der Kantonsgrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2640980.108	1255197.733
MOCHECKSO	20200715	249200.itf	1C05BAE8C63BCCDB51947BE31B2EDE06	DM01AVSO24LV95	Kantonsgrenzen	Kantonsgrenzabschnitt	CH130101	warning	1	2492	SO	Punkt ist kein Knickpunkt der Kantonsgrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2640882.897	1255476.047
MOCHECKSO	20200715	249200.itf	1C05BAE8C63BCCDB51947BE31B2EDE06	DM01AVSO24LV95	Kantonsgrenzen	Kantonsgrenzabschnitt	CH130101	warning	1	2492	SO	Punkt ist kein Knickpunkt der Kantonsgrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2640822.737	1255524.733
MOCHECKSO	20200715	249200.itf	1C05BAE8C63BCCDB51947BE31B2EDE06	DM01AVSO24LV95	Kantonsgrenzen	Kantonsgrenzabschnitt	CH130101	warning	1	2492	SO	Punkt ist kein Knickpunkt der Kantonsgrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2640462.407	1255886.447
MOCHECKSO	20200715	249200.itf	1C05BAE8C63BCCDB51947BE31B2EDE06	DM01AVSO24LV95	Kantonsgrenzen	Kantonsgrenzabschnitt	CH130101	warning	1	2492	SO	Punkt ist kein Knickpunkt der Kantonsgrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2640539.697	1256004.018
MOCHECKSO	20200715	249200.itf	1C05BAE8C63BCCDB51947BE31B2EDE06	DM01AVSO24LV95	Kantonsgrenzen	Kantonsgrenzabschnitt	CH130101	warning	1	2492	SO	Punkt ist kein Knickpunkt der Kantonsgrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2640553.794	1256019.208
MOCHECKSO	20200715	249200.itf	1C05BAE8C63BCCDB51947BE31B2EDE06	DM01AVSO24LV95	Kantonsgrenzen	Kantonsgrenzabschnitt	CH130101	warning	1	2492	SO	Punkt ist kein Knickpunkt der Kantonsgrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2640569.167	1256056.459
MOCHECKSO	20200715	249200.itf	1C05BAE8C63BCCDB51947BE31B2EDE06	DM01AVSO24LV95	Kantonsgrenzen	Kantonsgrenzabschnitt	CH130101	warning	1	2492	SO	Punkt ist kein Knickpunkt der Kantonsgrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2640568.331	1256086.244
MOCHECKSO	20200715	249200.itf	1C05BAE8C63BCCDB51947BE31B2EDE06	DM01AVSO24LV95	Kantonsgrenzen	Kantonsgrenzabschnitt	CH130101	warning	1	2492	SO	Punkt ist kein Knickpunkt der Kantonsgrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2640564.753	1256103.867
MOCHECKSO	20200715	249200.itf	1C05BAE8C63BCCDB51947BE31B2EDE06	DM01AVSO24LV95	Kantonsgrenzen	Kantonsgrenzabschnitt	CH130101	warning	1	2492	SO	Punkt ist kein Knickpunkt der Kantonsgrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2640533.282	1256270.466
MOCHECKSO	20200715	249200.itf	1C05BAE8C63BCCDB51947BE31B2EDE06	DM01AVSO24LV95	Kantonsgrenzen	Kantonsgrenzabschnitt	CH130101	warning	1	2492	SO	Punkt ist kein Knickpunkt der Kantonsgrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2640528.019	1256300.034
MOCHECKSO	20200715	249200.itf	1C05BAE8C63BCCDB51947BE31B2EDE06	DM01AVSO24LV95	Kantonsgrenzen	Kantonsgrenzabschnitt	CH130101	warning	1	2492	SO	Punkt ist kein Knickpunkt der Kantonsgrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2640524.54	1256319.319
MOCHECKSO	20200715	249200.itf	1C05BAE8C63BCCDB51947BE31B2EDE06	DM01AVSO24LV95	Kantonsgrenzen	Kantonsgrenzabschnitt	CH130101	warning	1	2492	SO	Punkt ist kein Knickpunkt der Kantonsgrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2640521.621	1256335.466
MOCHECKSO	20200715	249200.itf	1C05BAE8C63BCCDB51947BE31B2EDE06	DM01AVSO24LV95	Kantonsgrenzen	Kantonsgrenzabschnitt	CH130101	warning	1	2492	SO	Punkt ist kein Knickpunkt der Kantonsgrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2640487.665	1256439.936
MOCHECKSO	20200715	249200.itf	1C05BAE8C63BCCDB51947BE31B2EDE06	DM01AVSO24LV95	Kantonsgrenzen	Kantonsgrenzabschnitt	CH130101	warning	1	2492	SO	Punkt ist kein Knickpunkt der Kantonsgrenze und darum überflüssig. Ausnahme z.B. bei Geländekante	all,data_forward	2640516.879	1256354.663
MOCHECKSO	20200715	258600.itf	0CE9FAD509C32D6EDFAA1DA6F14A8848	DM01AVSO24LV95	Liegenschaften	Grundstueck	CH085505	error	1	2586	SO	EGRIS EGRID muss erfasst werden, wenn das Attribut mindestens einmal erfasst wurde	all,data_forward	2633306.011	1242673.304
MOCHECKSO	20200715	258600.itf	0CE9FAD509C32D6EDFAA1DA6F14A8848	DM01AVSO24LV95	Liegenschaften	Grundstueck	CH085505	error	1	2586	SO	EGRIS EGRID muss erfasst werden, wenn das Attribut mindestens einmal erfasst wurde	all,data_forward	2633297.856	1242688.441
MOCHECKSO	20200715	258600.itf	0CE9FAD509C32D6EDFAA1DA6F14A8848	DM01AVSO24LV95	Liegenschaften	Grundstueck	CH085505	error	1	2586	SO	EGRIS EGRID muss erfasst werden, wenn das Attribut mindestens einmal erfasst wurde	all,data_forward	2633292.612	1242657.687
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92106	Grenztest	1	2421	SO	In der Region einer aufstossenden Gemeindegrenze von Nachbargemeinden gibt es eine Lücke oder Überlappung von Gemeindeflächen: 2609979.606/1241692.043	ohne_gemeindegrenztest,data_forward	2609979.606	1241692.043
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92106	Grenztest	1	2421	SO	In der Region einer aufstossenden Gemeindegrenze von Nachbargemeinden gibt es eine Lücke oder Überlappung von Gemeindeflächen: 2609412.724/1241254.338	ohne_gemeindegrenztest,data_forward	2609412.724	1241254.338
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92106	Grenztest	1	2421	SO	In der Region einer aufstossenden Gemeindegrenze von Nachbargemeinden gibt es eine Lücke oder Überlappung von Gemeindeflächen: 2609065.882/1241278.031	ohne_gemeindegrenztest,data_forward	2609065.882	1241278.031
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92106	Grenztest	1	2421	SO	In der Region einer aufstossenden Gemeindegrenze von Nachbargemeinden gibt es eine Lücke oder Überlappung von Gemeindeflächen: 2609352.681/1241215.992	ohne_gemeindegrenztest,data_forward	2609352.681	1241215.992
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92106	Grenztest	1	2421	SO	In der Region einer aufstossenden Gemeindegrenze von Nachbargemeinden gibt es eine Lücke oder Überlappung von Gemeindeflächen: 2609902.945/1241604.901	ohne_gemeindegrenztest,data_forward	2609902.945	1241604.901
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	SO 92107	Grenztest	1	2421	SO	Hoheitsgrenzpunkt 2609981.061/1241694.088 kommt als Stützpunkt nur in Gemeinde Aedermannsdorf vor	ohne_gemeindegrenztest,data_forward	2609981.061	1241694.088
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	SO 92107	Grenztest	1	2421	SO	Hoheitsgrenzpunkt 2610064.405/1241854.706 kommt als Stützpunkt nur in Gemeinde Schelten vor	ohne_gemeindegrenztest,data_forward	2610064.405	1241854.706
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	SO 92107	Grenztest	1	2421	SO	Hoheitsgrenzpunkt 2610064.411/1241854.711 kommt als Stützpunkt nur in Gemeinde Aedermannsdorf vor	ohne_gemeindegrenztest,data_forward	2610064.411	1241854.711
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	SO 92107	Grenztest	1	2421	SO	Hoheitsgrenzpunkt 2609981.061/1241694.078 kommt als Stützpunkt nur in Gemeinde Schelten vor	ohne_gemeindegrenztest,data_forward	2609981.061	1241694.078
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	SO 92107	Grenztest	1	2421	SO	Hoheitsgrenzpunkt 2609585.897/1241349.311 kommt als Stützpunkt nur in Gemeinde Schelten vor	ohne_gemeindegrenztest,data_forward	2609585.897	1241349.311
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	SO 92107	Grenztest	1	2421	SO	Hoheitsgrenzpunkt 2609504.926/1241306.581 kommt als Stützpunkt nur in Gemeinde Schelten vor	ohne_gemeindegrenztest,data_forward	2609504.926	1241306.581
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	SO 92107	Grenztest	1	2421	SO	Hoheitsgrenzpunkt 2609504.926/1241306.580 kommt als Stützpunkt nur in Gemeinde Aedermannsdorf vor	ohne_gemeindegrenztest,data_forward	2609504.926	1241306.58
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	SO 92107	Grenztest	1	2421	SO	Hoheitsgrenzpunkt 2609736.785/1241445.405 kommt als Stützpunkt nur in Gemeinde Aedermannsdorf vor	ohne_gemeindegrenztest,data_forward	2609736.785	1241445.405
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	SO 92107	Grenztest	1	2421	SO	Hoheitsgrenzpunkt 2609736.792/1241445.405 kommt als Stützpunkt nur in Gemeinde Schelten vor	ohne_gemeindegrenztest,data_forward	2609736.792	1241445.405
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	SO 92107	Grenztest	1	2421	SO	Hoheitsgrenzpunkt 2609254.385/1241201.086 kommt als Stützpunkt nur in Gemeinde Schelten vor	ohne_gemeindegrenztest,data_forward	2609254.385	1241201.086
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	SO 92107	Grenztest	1	2421	SO	Hoheitsgrenzpunkt 2609411.566/1241253.585 kommt als Stützpunkt nur in Gemeinde Schelten vor	ohne_gemeindegrenztest,data_forward	2609411.566	1241253.585
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	SO 92107	Grenztest	1	2421	SO	Hoheitsgrenzpunkt 2609411.545/1241253.622 kommt als Stützpunkt nur in Gemeinde Aedermannsdorf vor	ohne_gemeindegrenztest,data_forward	2609411.545	1241253.622
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	SO 92107	Grenztest	1	2421	SO	Hoheitsgrenzpunkt 2609368.048/1241227.402 kommt als Stützpunkt nur in Gemeinde Aedermannsdorf vor	ohne_gemeindegrenztest,data_forward	2609368.048	1241227.402
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	SO 92107	Grenztest	1	2421	SO	Hoheitsgrenzpunkt 2609368.044/1241227.402 kommt als Stützpunkt nur in Gemeinde Schelten vor	ohne_gemeindegrenztest,data_forward	2609368.044	1241227.402
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	SO 92107	Grenztest	1	2421	SO	Hoheitsgrenzpunkt 2609901.880/1241603.838 kommt als Stützpunkt nur in Gemeinde Aedermannsdorf vor	ohne_gemeindegrenztest,data_forward	2609901.88	1241603.838
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	SO 92107	Grenztest	1	2421	SO	Hoheitsgrenzpunkt 2609901.883/1241603.839 kommt als Stützpunkt nur in Gemeinde Schelten vor	ohne_gemeindegrenztest,data_forward	2609901.883	1241603.839
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	SO 92107	Grenztest	1	2421	SO	Hoheitsgrenzpunkt 2609877.793/1241556.596 kommt als Stützpunkt nur in Gemeinde Aedermannsdorf vor	ohne_gemeindegrenztest,data_forward	2609877.793	1241556.596
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	SO 92107	Grenztest	1	2421	SO	Hoheitsgrenzpunkt 2609877.795/1241556.599 kommt als Stützpunkt nur in Gemeinde Schelten vor	ohne_gemeindegrenztest,data_forward	2609877.795	1241556.599
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92103	Grenztest	1	2421	SO	Die Grenzdefinition weist in der Nähe von 2609979.606/1241692.043 eine Lücke/Überlappung zur Nachbargrenze auf	ohne_gemeindegrenztest,data_forward	2609979.606	1241692.043
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92101	Grenztest	1	2421	SO	Der Grenzpunkt 2609736.785/1241445.405 kommt nur in Aedermannsdorf vor	ohne_gemeindegrenztest,data_forward	2609736.785	1241445.405
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92103	Grenztest	1	2421	SO	Die Grenzdefinition weist in der Nähe von 2609733.655/1241443.513 eine Lücke/Überlappung zur Nachbargrenze auf	ohne_gemeindegrenztest,data_forward	2609733.655	1241443.513
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92102	Grenztest	1	2421	SO	Der Grenzpunkt 2609585.897/1241349.311 kommt nur in Schelten vor	ohne_gemeindegrenztest,data_forward	2609585.897	1241349.311
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92103	Grenztest	1	2421	SO	Die Grenzdefinition weist in der Nähe von 2609608.672/1241364.511 eine Lücke/Überlappung zur Nachbargrenze auf	ohne_gemeindegrenztest,data_forward	2609608.672	1241364.511
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92102	Grenztest	1	2421	SO	Der Grenzpunkt 2609504.926/1241306.581 kommt nur in Schelten vor	ohne_gemeindegrenztest,data_forward	2609504.926	1241306.581
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92101	Grenztest	1	2421	SO	Der Grenzpunkt 2609504.926/1241306.580 kommt nur in Aedermannsdorf vor	ohne_gemeindegrenztest,data_forward	2609504.926	1241306.58
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92102	Grenztest	1	2421	SO	Der Grenzpunkt 2610064.405/1241854.706 kommt nur in Schelten vor	ohne_gemeindegrenztest,data_forward	2610064.405	1241854.706
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92101	Grenztest	1	2421	SO	Der Grenzpunkt 2610064.411/1241854.711 kommt nur in Aedermannsdorf vor	ohne_gemeindegrenztest,data_forward	2610064.411	1241854.711
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92103	Grenztest	1	2421	SO	Die Grenzdefinition weist in der Nähe von 2610063.329/1241850.382 eine Lücke/Überlappung zur Nachbargrenze auf	ohne_gemeindegrenztest,data_forward	2610063.329	1241850.382
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92102	Grenztest	1	2421	SO	Der Grenzpunkt 2609981.061/1241694.078 kommt nur in Schelten vor	ohne_gemeindegrenztest,data_forward	2609981.061	1241694.078
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92101	Grenztest	1	2421	SO	Der Grenzpunkt 2609981.061/1241694.088 kommt nur in Aedermannsdorf vor	ohne_gemeindegrenztest,data_forward	2609981.061	1241694.088
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92103	Grenztest	1	2421	SO	Die Grenzdefinition weist in der Nähe von 2609228.160/1241211.826 eine Lücke/Überlappung zur Nachbargrenze auf	ohne_gemeindegrenztest,data_forward	2609228.16	1241211.826
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92102	Grenztest	1	2421	SO	Der Grenzpunkt 2609736.792/1241445.405 kommt nur in Schelten vor	ohne_gemeindegrenztest,data_forward	2609736.792	1241445.405
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92103	Grenztest	1	2421	SO	Die Grenzdefinition weist in der Nähe von 2609902.945/1241604.901 eine Lücke/Überlappung zur Nachbargrenze auf	ohne_gemeindegrenztest,data_forward	2609902.945	1241604.901
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92101	Grenztest	1	2421	SO	Der Grenzpunkt 2609368.048/1241227.402 kommt nur in Aedermannsdorf vor	ohne_gemeindegrenztest,data_forward	2609368.048	1241227.402
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92102	Grenztest	1	2421	SO	Der Grenzpunkt 2609368.044/1241227.402 kommt nur in Schelten vor	ohne_gemeindegrenztest,data_forward	2609368.044	1241227.402
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92103	Grenztest	1	2421	SO	Die Grenzdefinition weist in der Nähe von 2609352.681/1241215.992 eine Lücke/Überlappung zur Nachbargrenze auf	ohne_gemeindegrenztest,data_forward	2609352.681	1241215.992
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92101	Grenztest	1	2421	SO	Der Grenzpunkt 2609411.545/1241253.622 kommt nur in Aedermannsdorf vor	ohne_gemeindegrenztest,data_forward	2609411.545	1241253.622
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92102	Grenztest	1	2421	SO	Der Grenzpunkt 2609411.566/1241253.585 kommt nur in Schelten vor	ohne_gemeindegrenztest,data_forward	2609411.566	1241253.585
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92103	Grenztest	1	2421	SO	Die Grenzdefinition weist in der Nähe von 2609412.724/1241254.338 eine Lücke/Überlappung zur Nachbargrenze auf	ohne_gemeindegrenztest,data_forward	2609412.724	1241254.338
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92102	Grenztest	1	2421	SO	Der Grenzpunkt 2609254.385/1241201.086 kommt nur in Schelten vor	ohne_gemeindegrenztest,data_forward	2609254.385	1241201.086
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92102	Grenztest	1	2421	SO	Der Grenzpunkt 2609901.883/1241603.839 kommt nur in Schelten vor	ohne_gemeindegrenztest,data_forward	2609901.883	1241603.839
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92102	Grenztest	1	2421	SO	Der Grenzpunkt 2609877.795/1241556.599 kommt nur in Schelten vor	ohne_gemeindegrenztest,data_forward	2609877.795	1241556.599
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92101	Grenztest	1	2421	SO	Der Grenzpunkt 2609901.880/1241603.838 kommt nur in Aedermannsdorf vor	ohne_gemeindegrenztest,data_forward	2609901.88	1241603.838
MOCHECKSO	20200712	242100_grenzen_err_SO.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92101	Grenztest	1	2421	SO	Der Grenzpunkt 2609877.793/1241556.596 kommt nur in Aedermannsdorf vor	ohne_gemeindegrenztest,data_forward	2609877.793	1241556.596
MOCHECKSO	20200712	242100_grenzen_err.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92106	Grenztest	1	2421	SO	In der Region einer aufstossenden Gemeindegrenze von Nachbargemeinden gibt es eine Lücke oder Überlappung von Gemeindeflächen: 2609412.724/1241254.338	ohne_gemeindegrenztest,data_forward	2609412.724	1241254.338
MOCHECKSO	20200712	242100_grenzen_err.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92106	Grenztest	1	2421	SO	In der Region einer aufstossenden Gemeindegrenze von Nachbargemeinden gibt es eine Lücke oder Überlappung von Gemeindeflächen: 2609979.606/1241692.043	ohne_gemeindegrenztest,data_forward	2609979.606	1241692.043
MOCHECKSO	20200712	242100_grenzen_err.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92106	Grenztest	1	2421	SO	In der Region einer aufstossenden Gemeindegrenze von Nachbargemeinden gibt es eine Lücke oder Überlappung von Gemeindeflächen: 2609733.655/1241443.513	ohne_gemeindegrenztest,data_forward	2609733.655	1241443.513
MOCHECKSO	20200712	242100_grenzen_err.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92106	Grenztest	1	2421	SO	In der Region einer aufstossenden Gemeindegrenze von Nachbargemeinden gibt es eine Lücke oder Überlappung von Gemeindeflächen: 2609902.945/1241604.901	ohne_gemeindegrenztest,data_forward	2609902.945	1241604.901
MOCHECKSO	20200712	242100_grenzen_err.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92106	Grenztest	1	2421	SO	In der Region einer aufstossenden Gemeindegrenze von Nachbargemeinden gibt es eine Lücke oder Überlappung von Gemeindeflächen: 2609065.882/1241278.031	ohne_gemeindegrenztest,data_forward	2609065.882	1241278.031
MOCHECKSO	20200712	242100_grenzen_err.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92106	Grenztest	1	2421	SO	In der Region einer aufstossenden Gemeindegrenze von Nachbargemeinden gibt es eine Lücke oder Überlappung von Gemeindeflächen: 2609352.681/1241215.992	ohne_gemeindegrenztest,data_forward	2609352.681	1241215.992
MOCHECKSO	20200712	242100_grenzen_err.itf	363E13D59BE3B18F7EDB61C4172697E8	DM01AVSO24LV95	Gemeindegrenzen	Gemeindegrenze	92101	Grenztest	1	2421	SO	Der Grenzpunkt 2609504.926/1241306.580 kommt nur in Aedermannsdorf vor	ohne_gemeindegrenztest,data_forward	2609504.926	1241306.58
